reviewid,genre
324,rock
7326,rock
7326,folk/country
3433,rock
3433,metal
5960,rock
1240,rock
5429,rock
4210,rock
5313,rock
5313,electronic
5824,rock
5824,metal
2683,pop/r&b
1526,
963,electronic
2188,electronic
7954,rock
2405,rock
8225,electronic
2417,rock
8020,rock
8895,electronic
2668,rock
2668,electronic
8746,rap
6008,pop/r&b
1544,jazz
4843,rock
5748,rock
5748,rap
912,rock
4692,rock
4692,experimental
4692,electronic
5112,rock
1477,rock
1477,experimental
3817,rock
3817,experimental
1941,
331,
7366,experimental
1294,rock
1294,electronic
83,rock
4326,rock
3210,rock
3210,global
3210,experimental
6841,rock
2655,rock
7317,metal
6769,
2833,jazz
6393,electronic
3721,rock
1438,
374,rap
374,electronic
4183,rap
5180,jazz
6242,pop/r&b
3444,rock
7001,
3835,electronic
113,rock
3467,electronic
6760,electronic
4716,rock
4421,rock
5715,metal
7338,
1872,
927,rock
4504,
8566,rock
5314,electronic
3474,
8479,rock
8479,pop/r&b
2644,electronic
1246,electronic
7199,experimental
6212,rock
5225,rock
5208,rock
7232,rock
520,rock
520,metal
8461,electronic
3383,electronic
558,rock
558,electronic
4058,rock
7578,metal
7578,experimental
2761,
2770,
4659,rock
6633,rock
6633,metal
1475,rock
178,rock
6845,
6478,
145,rock
2228,rock
5856,rock
5856,experimental
5856,electronic
5025,
4110,rock
5806,rock
7089,rock
6814,rock
6814,electronic
4619,rap
1512,rock
1512,experimental
1512,electronic
4447,rock
663,jazz
663,experimental
6718,rock
168,rock
168,experimental
2017,
8213,rock
2207,rap
8721,
3744,jazz
3744,electronic
837,electronic
11643,jazz
11643,experimental
2341,pop/r&b
6997,
8937,
7381,rock
7915,rock
223,electronic
2219,electronic
7867,
1395,rock
1395,electronic
1651,rock
8015,experimental
197,folk/country
4622,rap
6394,rock
1991,
3129,rock
5155,rock
6483,rap
6483,electronic
1875,
5328,rock
568,rock
568,experimental
3189,rap
3189,metal
2177,jazz
6222,rock
3229,rock
4043,
1932,
8449,rock
8148,rock
6072,rock
7116,jazz
7116,experimental
6824,rock
2885,rap
892,rock
892,electronic
5282,rock
5282,folk/country
3802,rock
7592,rock
7535,pop/r&b
5845,rock
5845,electronic
3847,rock
7586,rock
7586,experimental
5735,experimental
7310,jazz
7310,pop/r&b
7310,electronic
8465,rock
8465,experimental
2718,rock
5940,rock
7185,
5238,rock
2392,
6702,pop/r&b
6702,folk/country
6702,electronic
3878,folk/country
3878,electronic
6016,rock
2372,rap
2372,jazz
2372,electronic
7635,
2722,rock
2722,experimental
2722,electronic
1607,electronic
8367,jazz
8367,electronic
2828,rock
2828,experimental
3374,
4816,rock
1417,electronic
7872,
5146,rock
5779,rock
5779,metal
3518,
3172,rock
3099,rock
8620,rock
3760,
7050,rock
7050,electronic
4369,
583,rock
583,experimental
6041,experimental
2002,
7254,rock
8342,metal
8342,experimental
1400,
683,rock
7877,
7966,rock
7966,electronic
1843,
6787,rock
1705,electronic
65,rap
744,
1316,electronic
2295,rock
11718,rock
7479,rock
3254,
2428,rock
3026,experimental
3772,rock
1401,rock
1401,electronic
7360,rock
6781,rock
4688,rock
2439,
5816,rock
5816,experimental
5111,rock
8492,electronic
3245,
135,pop/r&b
6439,electronic
1435,electronic
2956,rock
2956,experimental
3057,
6516,pop/r&b
2721,
1921,
6011,rock
6011,experimental
2475,rock
5466,electronic
6705,pop/r&b
6730,rock
6730,metal
3917,rock
8469,rock
8469,metal
4391,rock
4391,metal
4391,experimental
5750,rock
4111,rock
1987,
3537,
3782,rock
7517,rock
4456,
3164,electronic
4685,pop/r&b
7951,electronic
391,jazz
391,pop/r&b
1425,rock
1425,electronic
1483,metal
5214,pop/r&b
5214,electronic
1633,rap
11740,jazz
11740,electronic
716,rock
6194,rock
4876,electronic
755,rock
176,rock
176,metal
6721,
7861,
1018,pop/r&b
4614,
681,rock
681,electronic
4442,rock
6075,rock
6075,metal
6075,experimental
210,rap
210,electronic
8935,rock
5395,jazz
5395,pop/r&b
5395,electronic
8107,rock
2878,rock
7919,electronic
5521,rock
7014,rock
3054,rock
3054,electronic
6657,rock
4540,
4824,rock
4824,metal
5323,rock
5323,metal
5382,rock
5177,
1543,electronic
5785,rock
6180,rock
3416,rock
3873,rock
3873,folk/country
6507,rock
6172,rock
6172,jazz
386,rock
3779,
6032,electronic
5098,rap
5098,jazz
5098,electronic
260,rock
5166,rock
896,
4186,rock
4186,experimental
6840,electronic
2302,electronic
6068,electronic
4663,
2358,jazz
2358,electronic
803,electronic
798,electronic
1411,rock
913,rock
2154,rock
2154,metal
2406,rock
6996,rock
3455,
3571,rock
3571,electronic
3726,rock
6472,electronic
2998,rock
6664,rap
2777,rock
117,
7527,
4878,rock
6298,rock
8487,
6153,rock
3203,rock
8205,rock
6408,rock
8578,jazz
8578,folk/country
8578,experimental
1601,rock
7246,rock
7161,rock
3715,rock
6040,experimental
3244,rock
62,rock
7423,folk/country
3528,rock
4423,rock
8691,rap
143,rock
143,electronic
11815,experimental
89,rock
89,electronic
8435,rock
6282,rock
6282,electronic
7419,rock
7419,experimental
376,rock
4836,rock
4836,folk/country
285,pop/r&b
285,electronic
7518,electronic
5473,rap
5767,rock
1579,rock
1579,electronic
2725,electronic
5852,rock
2397,rock
2397,electronic
8098,rock
8098,metal
2230,rock
7005,
3018,rock
6289,rock
4646,rock
4646,electronic
1479,rock
8941,rock
7076,rock
180,rock
4900,rock
2730,electronic
8090,folk/country
894,rock
894,electronic
4057,rock
5271,rock
5271,experimental
8321,electronic
5113,
8945,rock
6745,rock
2199,jazz
7337,
4264,electronic
3384,folk/country
4216,rap
4393,rock
4393,experimental
4790,
4176,
6443,pop/r&b
6443,experimental
4905,pop/r&b
4705,rock
4705,electronic
5998,rock
1527,rock
6270,electronic
8635,
4380,jazz
4380,electronic
5503,rock
5503,electronic
3143,pop/r&b
7166,
8150,rock
8561,rock
598,rock
6018,rock
1493,rock
8615,
4253,
4748,rock
1248,pop/r&b
873,folk/country
5366,rock
340,rap
8141,
2750,rock
680,rock
8431,
3386,pop/r&b
6280,electronic
1905,
225,electronic
6010,rock
6010,experimental
8375,rock
1223,rock
3792,rock
3792,metal
6619,rock
6619,experimental
4408,electronic
5127,electronic
7511,folk/country
2339,rock
3718,rock
6073,rock
1378,rock
8061,
8478,rock
7135,electronic
3242,rock
1635,folk/country
4864,rock
7397,rock
3198,rock
3198,electronic
6229,rock
6229,electronic
6080,
6291,rock
6291,metal
8415,electronic
7403,experimental
4930,rock
5254,
100,rock
100,electronic
5733,rock
5733,experimental
4866,rock
4866,global
4866,electronic
1550,jazz
1926,
4671,rock
5717,rock
7402,experimental
7537,rock
7172,rock
7172,electronic
6380,
6397,rock
6397,electronic
8503,rock
8031,
7568,rock
740,pop/r&b
2197,jazz
7962,electronic
8583,jazz
8583,experimental
3222,pop/r&b
3222,folk/country
6142,rock
218,rock
7617,rock
7617,experimental
823,rock
4535,
1590,rock
865,experimental
8557,rock
7482,jazz
4381,jazz
4381,electronic
4913,rock
4066,rock
4066,experimental
265,electronic
5360,rock
1677,electronic
6639,electronic
5759,rock
7087,
6794,rock
6794,metal
20,rock
20,experimental
2822,rock
6005,rock
8733,rock
4281,rock
4281,experimental
993,rock
3770,electronic
4174,rock
4248,electronic
8926,jazz
8926,experimental
7398,rock
7398,experimental
6624,electronic
2877,
5125,electronic
5483,pop/r&b
3899,rock
4655,rock
4753,electronic
8183,rock
8183,electronic
2434,rock
4054,rock
4123,rock
4123,experimental
6038,
11738,rock
7476,electronic
7281,rock
346,rock
346,metal
2863,rock
2863,experimental
3114,electronic
4451,rock
8331,electronic
1447,
2007,
6829,pop/r&b
8608,rock
8608,experimental
4142,
8486,
3063,rock
2794,experimental
7190,rock
571,electronic
1533,jazz
1533,electronic
8140,rock
5444,folk/country
7996,rock
707,
7023,electronic
3405,rock
3135,rock
4065,rock
7983,rock
7983,electronic
6304,rock
5236,rock
5269,rock
5269,experimental
157,rock
6614,rock
6614,experimental
1043,
727,pop/r&b
727,electronic
3881,rock
82,rock
7494,rock
7494,experimental
1478,rock
1478,experimental
6462,rock
8651,rock
7067,rock
4261,rock
161,metal
1451,rock
155,rock
2988,
254,rock
254,experimental
3035,experimental
2950,rock
2950,electronic
4936,rock
7598,rock
1701,rock
1701,metal
8188,rock
6652,rock
4040,rock
8580,rock
164,rock
164,metal
118,rock
7335,
1015,rock
6461,rock
5502,rock
5502,electronic
4906,rock
8155,electronic
7941,rock
7941,experimental
6448,electronic
1501,rock
7113,rock
4897,
669,rock
570,jazz
570,experimental
8570,rock
8924,jazz
8924,experimental
8875,global
8875,electronic
7447,electronic
4782,rock
6238,rock
8504,rock
5070,rock
2957,rock
4306,rock
7662,rock
1440,
510,rock
510,electronic
7565,rock
602,rap
8400,rock
8144,rock
5046,pop/r&b
5756,
5757,
5754,
7438,jazz
3834,electronic
5533,rock
6659,rock
3800,rock
4738,rock
4738,electronic
4488,
697,
3524,rock
3524,electronic
5952,rock
177,metal
5232,rock
6335,electronic
80,electronic
5085,rock
2703,rock
8645,rock
6066,experimental
6066,electronic
6417,rock
6417,experimental
8011,electronic
2669,rock
2669,electronic
1231,rock
4627,rock
6692,rock
6692,electronic
7445,electronic
8074,rock
1284,rap
1640,rock
8104,metal
2283,rock
2283,electronic
8611,rock
6748,rock
1060,rock
1024,rock
1024,metal
4677,rock
4320,rock
5365,rock
144,rock
2757,rap
5461,electronic
4269,rock
4269,metal
1638,pop/r&b
8427,global
2964,pop/r&b
2166,rock
6013,rock
6013,experimental
2860,rock
2860,metal
2860,experimental
561,rock
1517,rap
2830,rock
8373,rock
8494,electronic
7311,rock
7280,rock
5771,rock
4727,jazz
4727,electronic
3593,rock
6812,rock
6812,metal
183,
8685,folk/country
701,folk/country
2336,rock
2262,electronic
5151,experimental
4633,rock
4633,electronic
11667,rock
1394,
186,
2767,
3916,rock
8231,rock
7922,electronic
5295,rock
5295,pop/r&b
8008,rock
8008,experimental
4459,rock
5072,rock
8699,rock
5257,rock
5257,electronic
7213,folk/country
1654,electronic
2134,electronic
3839,rock
4448,rock
8555,jazz
8555,electronic
789,rock
781,rock
2419,rock
5951,rock
4787,rock
253,rock
253,experimental
6316,rock
1672,rock
400,rock
270,rock
7470,rock
7470,electronic
5387,rock
6026,electronic
1249,pop/r&b
4791,rock
7429,rock
3529,rock
3702,rock
4617,rock
4617,electronic
5782,
6726,rock
6972,rock
6972,electronic
202,folk/country
8114,rock
8114,experimental
245,folk/country
4205,rock
8154,electronic
4234,experimental
4916,rock
5057,rock
2429,rock
4704,rock
4704,electronic
7462,rock
4892,rock
7122,rock
7122,metal
8500,rock
8500,electronic
1252,rock
7117,jazz
7117,experimental
213,global
213,pop/r&b
1307,rock
4523,rock
5356,rock
32,
33,rock
132,rock
132,electronic
115,rap
115,pop/r&b
6965,electronic
7282,rock
106,pop/r&b
110,rock
110,metal
17,rock
17,rap
12,rock
12,metal
5217,rock
5217,experimental
5159,folk/country
5159,electronic
360,electronic
2856,rock
2856,electronic
139,
3373,rock
835,electronic
4403,rock
8869,rock
325,
51,experimental
51,electronic
1957,
4776,pop/r&b
6469,rock
949,
2677,pop/r&b
2677,electronic
5798,rock
830,rock
1414,electronic
2992,rock
2992,metal
7205,rock
4926,rock
5300,electronic
3861,rock
5930,rock
7336,
4139,
4225,jazz
4225,pop/r&b
4225,electronic
682,rock
1539,rock
5273,electronic
3008,electronic
7681,rock
7681,global
7681,experimental
7681,electronic
8223,electronic
3061,rock
3756,rock
6626,
2846,rock
2231,rock
8329,rock
87,rock
87,electronic
557,rock
557,electronic
3489,rock
4385,rock
4385,jazz
4385,metal
3118,rock
7427,rock
8121,
2842,rock
2842,experimental
2842,electronic
4187,rock
4187,experimental
3400,electronic
1472,pop/r&b
5453,rock
4548,
6723,electronic
2651,rock
2651,experimental
7622,rock
4230,electronic
8552,rock
4657,rock
3704,folk/country
1947,
1662,rock
7988,rock
7988,rap
7988,metal
7988,electronic
805,rock
6727,rock
5296,rock
5296,pop/r&b
5793,jazz
5793,electronic
2414,rock
2414,metal
2414,experimental
6656,rock
762,rock
526,rock
7648,electronic
700,folk/country
5424,jazz
5424,pop/r&b
5424,electronic
1332,folk/country
7040,rock
7040,experimental
7657,rock
5807,rock
5198,rock
8165,rock
6295,rock
3475,pop/r&b
4328,rock
3504,rock
3504,electronic
1655,electronic
6352,rock
6352,electronic
2156,rock
1286,rock
6445,pop/r&b
6445,experimental
7209,
1653,pop/r&b
7316,rock
8348,electronic
8874,global
8874,electronic
8136,rock
8136,metal
2741,rock
673,rock
7214,rock
36,rock
3804,rock
6305,rock
3577,electronic
5060,rock
5512,
4270,rock
4270,metal
3590,rock
729,pop/r&b
729,electronic
5268,rock
5268,experimental
4632,rock
4632,electronic
8719,electronic
3616,electronic
5368,rock
8004,jazz
8004,pop/r&b
8004,electronic
7439,jazz
2493,rock
4501,rock
1011,rock
7466,rock
4047,rock
6425,rock
11669,rock
5091,rock
6418,rock
6418,experimental
8093,rock
5981,
1362,rock
1362,metal
7107,rock
7940,rock
7940,experimental
509,rock
509,electronic
2645,rock
2292,rock
7279,rock
691,rock
691,metal
691,experimental
6856,rock
4437,electronic
5509,rock
5509,metal
3737,rock
3737,pop/r&b
5944,rock
508,rock
508,electronic
7563,rock
7972,jazz
7972,electronic
8594,rock
8087,jazz
8087,electronic
7079,rock
11665,rock
4747,rock
4051,rock
8401,rock
6331,electronic
273,rock
7070,
5327,rock
1498,rock
3581,rock
3581,pop/r&b
3581,experimental
1964,
8201,
278,rock
902,rock
1264,rock
6791,
5957,rock
5957,electronic
6610,rap
6369,
6970,rock
6970,electronic
1359,rock
7601,rock
3824,rock
3824,electronic
7864,
1700,rock
1700,metal
6371,electronic
2183,pop/r&b
724,pop/r&b
1428,rock
601,rap
5358,rock
4524,rock
4325,rock
3545,rock
3545,experimental
804,rock
274,rock
85,rock
4407,electronic
7090,rock
7583,rock
256,rock
256,experimental
7147,rock
4330,rap
648,
5950,rock
5231,rock
631,rock
2836,rock
6735,rock
941,rock
8734,rock
1348,rock
1441,pop/r&b
1441,electronic
8830,rock
8830,electronic
8582,jazz
8582,experimental
7959,jazz
7959,electronic
7992,rock
6649,rock
6649,electronic
7496,rock
7496,experimental
8082,jazz
8082,electronic
4796,rock
4796,experimental
3009,electronic
5377,rock
7885,
296,electronic
2678,pop/r&b
2678,electronic
2267,rock
4852,electronic
4109,rock
7437,jazz
965,jazz
992,rock
1229,rock
7949,electronic
4063,rock
6327,rock
4221,rock
8133,rock
8133,metal
1437,
1513,rock
1513,experimental
1513,electronic
742,pop/r&b
6474,rock
8604,rock
8604,experimental
2384,jazz
2384,metal
2384,electronic
5692,rock
5692,electronic
692,pop/r&b
616,rock
7342,rock
566,rap
1226,rock
1226,global
1226,experimental
2323,rock
7007,electronic
6495,rock
3931,rock
3931,metal
7239,rock
6307,rock
5018,
5056,rock
7115,jazz
7115,experimental
1013,rock
4641,rock
4641,jazz
4641,electronic
6428,rock
5716,rock
5716,metal
2959,rock
302,rock
7416,rock
968,rock
8143,rock
3151,rock
3151,metal
3402,electronic
5971,rock
5971,experimental
1017,pop/r&b
1017,electronic
2329,rock
2227,rock
946,electronic
1344,rock
2368,electronic
4698,global
4896,rock
8840,rock
8840,experimental
11828,rock
185,global
3594,rock
7165,
7267,rock
7284,rock
7400,rock
7400,experimental
5223,rock
3007,electronic
905,rock
905,metal
1564,rap
5226,rock
7865,
2398,rock
7436,jazz
6603,rock
6603,experimental
7195,rock
7275,rock
11769,global
6426,rock
600,rock
321,electronic
1241,rock
1247,electronic
5147,rock
2496,rock
2496,metal
2496,electronic
11792,rock
4621,rap
8065,rock
8147,rock
863,experimental
7486,rock
74,electronic
5827,experimental
5459,electronic
7980,
2816,rock
8870,rock
8502,rock
209,rap
209,electronic
696,rock
6436,rock
8669,rock
2173,electronic
8010,electronic
1652,pop/r&b
1935,
7619,rock
7619,experimental
8190,rock
667,rock
6833,rap
779,rock
11829,rock
4256,rock
7344,rock
1671,rock
146,rock
11798,rock
11798,electronic
3124,rock
8460,electronic
5974,rock
199,rock
6003,rock
5494,rock
5494,electronic
4452,rock
1399,pop/r&b
5361,rock
4246,rock
7334,
7177,folk/country
