reviewid,artist
4149,isan
8254,20 miles
8023,tobias thomas
1021,paul burch
953,broken social scene
8826,xiu xiu
6908,arthur russell
1101,bravehearts
2540,danger mouse
2692,ekkehard ehlers
2692,joseph suchy
2692,franz hautzinger
2901,the elected
3633,gift of gab
4571,kmd
6536,probot
2136,daft punk
2136,leiji matsumoto
1752,challenger
4660,lambchop
1518,clouddead
1765,!!!
1765,out hud
5808,90 day men
5833,ogurusu norihide
2899,espers
2539,dead raven choir
8521,melvin van peebles
7733,stars like fleas
5887,harry nilsson
4889,courtney love
4570,klezmatics
11817,resplendent
1100,bottle rockets
1969,various artists
2898,evergreen
8253,twista
11813,the red krayola
425,aero
7659,matthew sweet
6911,relict
11869,yes
5528,my favorite
424,all night radio
370,auteurs
1750,current 93
5319,the minus 5
11864,paul westerberg
8572,the walkmen
8251,triosk meets jan jelinek
4569,sami koivikko
2431,doves
5983,various artists
8249,tussle
8609,ween
8956,zoot woman
5455,the mountain goats
3174,the frames
5260,mice parade
3862,the high llamas
423,an albatross
6907,arthur russell
7091,shalabi effect
7008,savath y savalas
2037,various artists
6906,raekwon
11800,papa m
421,amon dl
5263,nathan michel
7249,sloan
422,asheru & blue black
5209,mekons
2742,eleventh dream day
8358,unkle
3440,ghost
2135,daft punk
8248,28th day
6258,phantom planet
6437,poster children
420,adventure time
5886,jack nitzsche
3961,hella
3287,erik friedlander
6014,ooioo
5847,the notwist
81,air
11744,flamin' groovies
2698,einstrzende neubauten
7732,dani siciliano
8766,jack white
8766,alison krauss
11763,jackie-o motherfucker
6905,remarc
4342,joy division
7730,statistics
6144,june panic
2975,the fall
3974,the homosexuals
1580,bobby conn
1580,the glass gypsies
3972,head of femur
2470,dub narcotic
1748,camera obscura
5471,movietone
8403,john vanderslice
8765,wannadies
5566,music a.m.
11741,ben folds five
5565,jason molina
419,absolute grey
7587,sunroof!
3826,her space holiday
5999,oneida
5239,stephin merritt
5546,millennium
7502,stereolab
6904,martin rev
1099,bluegrazer
1353,caural
8211,twilight singers
1746,isobel campbell
4227,philip jeck
11775,m83
1243,califone
4957,l.a. carnival
6527,the pearlfishers
7709,iven schmidt
6022,oranger
3971,husbands
7024,schlammpeitziger
8763,scott walker
2036,various artists
1296,the capitol years
2897,ez t
1745,chicken lips
2719,elbow
6534,pedal steel transmission
5564,mileece
417,apparat
3283,anton fier
8052,thuja
367,autechre
367,hafler trio
4567,khanate
3613,jim guthrie
41,ryan adams
4678,mark lanegan
917,brassy
7727,bruce springsteen
4870,lot six
1743,colleen
2537,the distillers
2534,dirty projectors
4566,kelis
7425,spokane
1742,captain beefheart
3282,b. fleischmann
5563,mars
4712,ben lee
2896,egg
1272,can
11853,television
1540,coldplay
5961,okkervil river
2031,various artists
2035,various artists
1097,chris brokaw
7540,joe strummer
7540,the mescaleros
2895,elephant man
1098,cedric im brooks
1741,richard chartier
5885,national eye
2028,various artists
6902,pete rock
3281,frenemies
2016,various artists
2533,diverse
416,tetuzi akiyama
3278,franz ferdinand
6761,req
5561,mu
2758,missy elliott
6531,tyondai braxton
6531,parts & labor
2531,the dirtbombs
7724,shat
7725,sparrow
6049,beth orton
3598,guided by voices
1992,various artists
2530,dead prez
2530,sticky fingaz
8519,viva voce
3102,flim
11759,the impossible shapes
2528,david dondero
2879,explosions in the sky
3876,hip tanaka
3072,firewater
5786,scout niblett
4956,listener
8558,rufus wainwright
2349,dj andy smith
685,the bevis frond
3085,the flaming lips
3173,the frames
7480,starsailor
1093,the beatles
7722,sun kil moon
8871,yo la tengo
1736,jason collett
6091,omid
2220,deadbeat
2220,stephen beaupr
4341,jaylib
4426,the kills
7200,six organs of admittance
4180,j-live
1502,clem snide
7367,soul-junk
8463,luke vibert
4219,jay z
8032,three 4 tens
6530,parsley sound
1092,babbletron
6337,plaid
8245,23 skidoo
409,alias
5560,jaga jazzist
5560,motorpsycho
5551,michael mayer
6698,the raveonettes
2027,various artists
4955,lfo
5884,nervous cop
7956,teenage fanclub
8380,the unicorns
3729,the handsome family
4954,lovely midget
1360,caustic resin
7181,single frame
2130,daedelus
1623,elvis costello
7072,sentridoh
411,ellen allien
7369,soul position
1733,charalambides
8704,winfred e. eye
3539,jean grae
40,ryan adams
8243,thunderbirds are now!
5330,ginger brooks takahashi
5330,mirah yom tov zeitlyn
1091,milton babbitt
1731,client
7721,soft canyon
3630,jonny greenwood
8378,the usa is a monster
6901,roosevelt franklin
4634,ladytron
8641,wheat
1730,crescent
749,wolf eyes & black dice
2526,matthew dear
3597,guided by voices
11850,rafael toral
6529,party of one
6888,rza
6742,reggie and the full effect
5378,mojave 3
6409,iggy pop
1729,child's view
8242,obie trice
316,ashley park
5559,mood elevator
7718,the stills
401,azure ray
713,andrew bird
6900,red hot valentines
4338,jet
3970,hieroglyphics
4339,junior boys
2277,denali
756,black-eyed snakes
6336,plaid
6204,peaches
6353,pluramon
5277,midwest product
3968,hurricane lamps
6751,r.e.m.
7720,spacemen 3
1090,brand new
4953,lyrics born
1727,cobra verde
1385,cerberus shoal
5557,mando diao
8518,vells
1687,cul de sac
7538,the strokes
3629,gentleman reg
6419,portastatic
8218,twine
1725,the chinese stars
11810,rachel's
342,atmosphere
8517,volapk
4415,kid koala
1089,bexar bexar
8505,vue
6528,the pleased
66,aesop rock
11770,knife in the water
4562,kenna
573,basement jaxx
5555,menomena
8146,travis
1088,birdtree
656,brendan benson
2026,various artists
7114,the shins
5173,loren connors & david grubbs
664,tim berne
3531,gorky's zygotic mynci
1087,andrew broder
7887,various artists
326,asteroid no. 4
5486,ms. john soda
410,the austerity program
7717,the stills
7463,starflyer 59
1724,caf tacuba
2400,do make say think
1059,the byrds
4148,ken ikeda
8762,william elliott whitmore
4453,kingsbury manx
2200,miles davis
5718,the national
2025,various artists
8374,u.s. maple
1086,the bug
5152,matmos
5883,non-prophets
4147,ice cube
3482,goa
6090,aki onda
7715,stellastarr*
5882,neil perry
1062,david byrne
3626,adam green
3276,the fire theft
4740,ted leo and the pharmacists
2524,the darkness
4071,anders ilar
7620,superchunk
6842,josh rouse
855,the books
8788,c-rayz walz
4629,the ladybug transistor
7501,stereolab
11691,blue cheer
2232,death cab for cutie
11764,jay z
8623,gillian welch
6388,polmo polpo
1083,erykah badu
95,alamaailman vasarat
5554,minor threat
8760,wovenhand
2340,the dismemberment plan
8896,year of the rabbit
2522,dexys midnight runners
6899,reverend charlie jackson
633,belle and sebastian
1081,black forest/black sea
8846,young people
1079,british sea power
11791,n.w.a.
1721,cyann & ben
3271,the fiery furnaces
1078,big star
7714,various artists
1720,pierre crube
408,alias
5840,north of america
1076,bottom of the hudson
11868,neil young
1588,consonant
4952,lodeck
8742,the wrens
3258,nick fort
403,apollo sunshine
8238,asmus tietchens
2820,erase errata
1336,casiotone for the painfully alone
1071,bola
1413,the chemical brothers
2889,emperor
5547,metric
6889,the rosebuds
7701,sounds
6087,fritz ostermayer
7422,spiritualized
5732,need new body
1067,buck 65
777,frank black & the catholics
8123,town and country
3620,george
11796,outkast
6681,ramones
3270,sascha funke
6027,the orb
677,beulah
7380,south
398,azure ray
2519,the deadly snakes
7164,the silver mt. zion memorial orchestra & tra-la-la band with choir
5145,mates of state
11805,phantom tollbooth
6525,dudley perkins
8506,villalobos
6802,sam roberts
7707,matt sharp
5878,nymphomatriarch
1073,beat happening
5531,my morning jacket
8235,thor
880,david bowie
7473,stars as eyes
2517,danger mouse
2517,jemini
7712,juelz santana
8514,viktor vaughn
4146,immortal technique
8021,rosie thomas
2513,double leopards
7595,suntanama
1074,the bad plus
4125,iron & wine
2235,death in vegas
405,a trillion barnacle lapse
2893,electronicat
6464,pretty girls make graves
5170,loren connors
4949,larval
4561,k.c. accidental
7699,subarachnoid space
11778,merzbow
1377,centro-matic
5846,the notwist
406,archigram
4943,gary lucas
4770,the libertines
6693,the rapture
11790,nurse with wound
2814,enon
8929,john zorn
4554,kaito
6523,philip jeck
6523,main
6523,oval
6523,henri pousseur
6897,richard x
2782,enduser
6616,quasi
2239,the decemberists
7255,slumber party
2019,various artists
6396,polysics
4327,damien jurado
6522,push button objects
519,bad brains
771,black rebel motorcycle club
4908,the lucksmiths
5035,magic magicians
8214,twin atlas
7556,matt suggs
5969,old time relijun
8029,those peabodys
4280,daniel johnston
4814,lithops
2504,dosh
259,the appleseed cast
2753,elliott
2466,kevin drumm
6081,anna oxygen
4948,jeffrey lewis & the jitters
8232,tsurubami
2508,drive-by truckers
11756,hella
8377,unwed sailor
1719,country teasers
654,brendan benson and the wellfed boys
2892,essential logic
6450,prefuse 73
4337,jedi mind tricks
7702,so
5080,manitoba
947,broadcast
407,ambulance ltd
1711,holger czukay
1711,u-she
8758,wildchild
3609,guster
4838,lonesome organist
5879,arne nordheim
5876,the neptunes
8863,michael yonkers
1484,chris clark
3595,guided by voices
4714,chris lee
3532,gossip
966,peter brtzmann
966,william parker
966,hamid drake
1712,rob crow
5549,daniel menche
4558,kings of leon
8236,thick pigeon
8234,tied & tickled trio
1468,the cinematic orchestra
8857,you am i
1065,steve burns
7711,s.a. smash
3833,the matthew herbert big band
2521,darediablo
6800,alasdair roberts
8862,ami yoshida
7697,ahmad szabo
6898,damien rice
4946,lowlights
7704,simply saucer
2516,donna summer
7703,small brown bike
4115,interpol
1068,buck 65
5540,minibar
2024,various artists
1066,brother ali
6694,t. raumschmiere
4336,japanther
7471,stars
8152,tricky
1718,cobra high
8605,ween
3100,flim
8109,scanner
8109,david toop
8109,i/03
932,bride of no no
6521,linda perhacs
3265,frog eyes
3966,keith hudson
5541,madlib
8230,the tyde
4556,kraftwerk
3261,felt
1270,can
560,bardo pond
2023,various artists
1717,curse of the golden vampire
4555,kaospilot
5877,the natural history
4335,the joggers
8593,the weakerthans
7698,the sleepy jackson
974,james brown
4425,the kills
3259,fannypack
1375,central falls
4334,the jealous sound
4944,byard lancaster
2701,mark eitzel
4647,lali puna
3624,ghost cauldron
746,black dice
114,all girl summer fun band
4945,lifesavas
6370,pole
2971,the fall
1562,comets on fire
7467,starlight mints
2479,nicolai dunger
4194,jaga jazzist
2890,elefant
6082,the organ
1715,charlene
8822,the jim yoshii pile-up
8822,xiu xiu
6892,resplendent
6987,saloon
2507,dave derby
1716,cold sides
8196,tv on the radio
8923,john zorn
7510,sufjan stevens
4104,the innocence mission
6084,ova looven
5100,maquiladora
7600,super furry animals
3623,dave gahan
3032,fennesz
3625,martin l. gore
7156,silkworm
8446,verbena
3264,friends forever
5835,tujiko noriko
8326,-ziq
6392,fennesz
6392,polwechsel
4203,jane's addiction
3611,guther
5032,the magic band
8037,the thrills
7210,sixteen horsepower
6182,andy partridge
6848,keith rowe
2505,dengue fever
3263,freescha
8509,the vanishing
6830,rooney
3262,fonica
1713,caesars
11793,orchestral manoeuvres in the dark
1211,various artists
5841,northern state
7646,swans
6729,the red thread
2162,the dandy warhols
8886,yeah yeah yeahs
6260,pharaoh overlord
5251,metamatics
7564,summer hymns
7401,frankie sparo
6126,pale horse and rider
5202,medicine
5854,noyes
7375,soundmurderer
3069,firewater
1989,various artists
1520,clue to kalo
717,bobby birdman
3391,gang starr
8388,v-twin
3500,goldcard
2737,electric turn to me
7705,sick lipstick
3583,david grubbs
3583,mats gustafsson
2224,the dears
1302,cardia
8071,tindersticks
5550,michael mayer
2690,ekkehard ehlers
3612,jim guthrie
2832,jim black
2832,ellery eskelin
2832,andrea parkins
1504,the clientele
5712,nina nastasia
156,american analog set
6960,sack und blumm
6355,+/-
7974,terminal 4
4443,king geedorah
2451,the dresden dolls
6237,pernice brothers
3510,holly golightly
8728,wolf eyes
2764,eluvium
2345,dizzee rascal
8670,why?
4928,luomo
6524,pink and brown
3554,a grape dope
4559,kings of leon
2486,duran duran
3857,the high llamas
4389,karera musication
2821,erase errata
5178,cass mccombs
3496,gold chains
7577,sunn o)))
7176,sin ropas
1499,clem snide
7483,the starvations
5403,mono
6163,paradise island
5117,the mars volta
3530,gorky's zygotic mynci
4525,kpt.michi.gan
5149,ekkehard ehlers
5149,stephan mathieu
3740,ed harcourt
2652,earlimart
2260,deftones
5380,molasses
6255,liz phair
2679,echoboy
1384,cerberus shoal
5543,mindflayer
4822,the locust
8584,dean & britta
8584,britta phillips
1321,caitlin cary
5162,mayday
7144,sightings
150,oren ambarchi
150,martin ng
2214,dead meadow
524,badgerlore
6088,odd nosdam
1495,clearlake
909,glenn branca
575,steffen basho-junghans
4670,landing
8893,seiichi yamamoto
5844,the notwist
3872,james william hindle
3534,gossip
5367,mogwai
824,blues goblins
3160,fountains of wayne
190,animal collective
396,azita
354,audio bullys
7636,surface of eceon
5218,melt-banana
2013,various artists
4701,lazarus
5385,momus
201,the anomoanon
6599,quintron
2754,matt elliott
5250,metallica
1585,console
15,aceyalone
2000,various artists
8739,worms
6879,the russian futurists
8818,xela
11753,bill hicks
79,air
79,alessandro baricco
3014,faultline
4077,imitation electric piano
8490,the von bondies
4707,led zeppelin
6520,pink anvil
6804,the robot ate me
11826,sigur rs
6124,augustus pablo
6994,samus
2477,dump
151,oren ambarchi
547,devendra banhart
3052,the figgs
7937,tape
134,alpinestars
801,the blithe sons
3544,grandaddy
2503,dysrhythmia
769,black lipstick
6734,lou reed
294,aroah
1308,the caribbean
7676,the swords project
5498,mull historical society
1990,various artists
8097,tokyo sex destruction
8335,ui
8397,the vandermark five
8106,jenny toomey
661,bergheim 34
1254,terry callier
8823,xiu xiu
4044,icarus
2946,john fahey
